Date,Gold_Open,Gold_High,Gold_Low,Gold_Close,Gold_Volume,USD_INR_Open,USD_INR_High,USD_INR_Low,USD_INR_Close,USD_INR_Volume,Nifty_Open,Nifty_High,Nifty_Low,Nifty_Close,Nifty_Volume,Oil_Open,Oil_High,Oil_Low,Oil_Close,Oil_Volume
2014-02-20,1310.699951171875,1323.5,1309.5999755859375,1317.0999755859375,116.0,62.2599983215332,62.439998626708984,61.93000030517578,62.2599983215332,0.0,6127.14990234375,6129.10009765625,6086.4501953125,6091.4501953125,132100.0,103.41000366210938,103.5,102.75,102.91999816894531,194397.0
2014-02-21,1320.0,1328.300048828125,1317.4000244140625,1323.9000244140625,171.0,62.130001068115234,62.233001708984375,61.939998626708984,62.130001068115234,0.0,6108.2998046875,6159.64990234375,6108.0,6155.4501953125,112600.0,102.87000274658203,102.91999816894531,101.69000244140625,102.19999694824219,173260.0
2014-02-24,1324.300048828125,1339.0,1321.4000244140625,1338.300048828125,93.0,62.0099983215332,62.15999984741211,61.83000183105469,62.0099983215332,0.0,6140.9501953125,6191.85009765625,6130.7998046875,6186.10009765625,144900.0,102.29000091552734,103.44999694824219,101.97000122070312,102.81999969482422,177861.0
2014-02-25,1336.4000244140625,1343.9000244140625,1333.0999755859375,1343.0,290.0,62.06800079345703,62.06800079345703,61.7400016784668,62.06800079345703,0.0,6205.7001953125,6216.85009765625,6176.60009765625,6200.0498046875,146300.0,102.80000305175781,102.83999633789062,101.0199966430664,101.83000183105469,187216.0
2014-02-26,1341.199951171875,1342.0,1325.5999755859375,1328.199951171875,485.0,61.97800064086914,62.20000076293945,61.68000030517578,61.97800064086914,0.0,6202.4501953125,6245.9501953125,6202.10009765625,6238.7998046875,181700.0,102.04000091552734,102.9000015258789,101.58000183105469,102.58999633789062,196517.0
2014-02-28,1329.800048828125,1332.5999755859375,1321.0999755859375,1321.4000244140625,239.0,62.02000045776367,62.15999984741211,61.630001068115234,62.02000045776367,0.0,6228.4501953125,6282.7001953125,6228.10009765625,6276.9501953125,180600.0,102.1500015258789,102.95999908447266,101.80000305175781,102.58999633789062,178276.0
2014-03-03,1335.9000244140625,1354.0999755859375,1332.9000244140625,1350.0999755859375,232.0,61.81999969482422,62.11000061035156,61.66999816894531,61.81999969482422,0.0,6264.35009765625,6277.75,6212.25,6221.4501953125,144600.0,103.0,105.22000122070312,102.94999694824219,104.91999816894531,295819.0
2014-03-04,1350.4000244140625,1350.4000244140625,1332.199951171875,1337.800048828125,80.0,62.16999816894531,62.16999816894531,61.68000030517578,62.16999816894531,0.0,6216.75,6302.14990234375,6215.7001953125,6297.9501953125,166800.0,104.88999938964844,104.95999908447266,102.8499984741211,103.33000183105469,210005.0
2014-03-05,1334.800048828125,1341.0,1334.800048828125,1340.199951171875,32.0,61.599998474121094,61.90299987792969,61.290000915527344,61.599998474121094,0.0,6328.4501953125,6336.25,6287.7998046875,6328.64990234375,160300.0,103.3499984741211,103.52999877929688,100.8499984741211,101.44999694824219,267837.0
2014-03-06,1338.0,1351.699951171875,1333.300048828125,1351.699951171875,59.0,61.70000076293945,61.74800109863281,60.880001068115234,61.74800109863281,0.0,6344.75,6406.60009765625,6339.7001953125,6401.14990234375,180700.0,101.04000091552734,102.08000183105469,100.12999725341797,101.55999755859375,291849.0
2014-03-07,1349.5,1352.699951171875,1329.199951171875,1338.0999755859375,97.0,60.79999923706055,61.209999084472656,60.77000045776367,60.79999923706055,0.0,6413.9501953125,6537.7998046875,6413.5498046875,6526.64990234375,284900.0,101.97000122070312,102.91000366210938,101.56999969482422,102.58000183105469,226145.0
2014-03-10,1336.0,1344.699951171875,1330.5,1341.4000244140625,97.0,61.22999954223633,61.41999816894531,60.78499984741211,61.22999954223633,0.0,6491.7001953125,6562.2001953125,6487.35009765625,6537.25,242100.0,102.75,102.81999969482422,100.8499984741211,101.12000274658203,225290.0
2014-03-11,1340.0,1352.4000244140625,1338.0999755859375,1346.5,53.0,60.810001373291016,61.029998779296875,60.529998779296875,60.810001373291016,0.0,6537.35009765625,6562.85009765625,6494.25,6511.89990234375,239000.0,100.94000244140625,101.5199966430664,99.31999969482422,100.02999877929688,294201.0
2014-03-12,1349.0999755859375,1370.5,1348.699951171875,1370.300048828125,58.0,61.040000915527344,61.33000183105469,60.849998474121094,61.040000915527344,0.0,6497.5,6546.14990234375,6487.2998046875,6516.89990234375,175000.0,99.4800033569336,99.5999984741211,97.55000305175781,97.98999786376953,416927.0
2014-03-13,1366.800048828125,1374.5,1366.5,1372.199951171875,23.0,60.77000045776367,61.220001220703125,60.77000045776367,60.77000045776367,0.0,6491.75,6561.4501953125,6476.64990234375,6493.10009765625,167900.0,98.0999984741211,98.5999984741211,97.66999816894531,98.19999694824219,268074.0
2014-03-14,1376.0999755859375,1386.5999755859375,1371.0999755859375,1379.0,91.0,61.459999084472656,61.58000183105469,61.0,61.459999084472656,0.0,6447.25,6518.4501953125,6432.7001953125,6504.2001953125,177300.0,98.25,99.27999877929688,98.05999755859375,98.88999938964844,226300.0
2014-03-18,1359.300048828125,1361.800048828125,1353.4000244140625,1359.0,35.0,61.040000915527344,61.25,60.849998474121094,61.040000915527344,0.0,6532.4501953125,6574.9501953125,6497.64990234375,6516.64990234375,179300.0,97.97000122070312,99.77999877929688,97.75,99.69999694824219,192508.0
2014-03-19,1357.0999755859375,1358.0,1332.699951171875,1341.4000244140625,57.0,60.7400016784668,61.15999984741211,60.7400016784668,61.108001708984375,0.0,6530.0,6541.2001953125,6506.0,6524.0498046875,172500.0,99.52999877929688,100.47000122070312,99.33999633789062,100.37000274658203,110319.0
2014-03-20,1333.699951171875,1333.699951171875,1325.800048828125,1330.5,72.0,61.150001525878906,61.36000061035156,60.96799850463867,60.95000076293945,0.0,6508.35009765625,6523.64990234375,6473.25,6483.10009765625,142000.0,100.38999938964844,100.81999969482422,99.08000183105469,99.43000030517578,244866.0
2014-03-21,1339.0999755859375,1339.0999755859375,1335.800048828125,1336.0,3.0,61.11000061035156,61.33300018310547,60.75,61.33300018310547,0.0,6515.2001953125,6522.89990234375,6485.7001953125,6493.2001953125,189900.0,98.58999633789062,100.25,98.25,99.45999908447266,191289.0
2014-03-24,1333.0,1333.0,1310.5,1311.199951171875,103.0,61.02000045776367,61.02000045776367,60.470001220703125,61.02000045776367,0.0,6510.5,6591.5,6510.5,6583.5,158400.0,99.48999786376953,100.29000091552734,99.05000305175781,99.5999984741211,151710.0
2014-03-25,1315.5,1315.5,1307.5,1311.4000244140625,46.0,60.59000015258789,60.77299880981445,60.06999969482422,60.59000015258789,0.0,6550.10009765625,6595.5498046875,6544.85009765625,6589.75,168100.0,99.43000030517578,100.25,98.80000305175781,99.19000244140625,217013.0
2014-03-26,1315.199951171875,1315.199951171875,1303.4000244140625,1303.4000244140625,4.0,60.220001220703125,60.47800064086914,59.869998931884766,60.220001220703125,0.0,6615.64990234375,6627.4501953125,6580.60009765625,6601.39990234375,186600.0,99.18000030517578,100.45999908447266,99.0999984741211,100.26000213623047,211367.0
2014-03-27,1294.699951171875,1294.699951171875,1294.699951171875,1294.699951171875,185016.0,60.15999984741211,60.36000061035156,60.029998779296875,60.15999984741211,0.0,6613.10009765625,6673.9501953125,6599.5,6641.75,312400.0,100.30000305175781,101.69999694824219,100.02999877929688,101.27999877929688,202200.0
2014-03-28,1292.199951171875,1299.4000244140625,1285.9000244140625,1293.800048828125,65486.0,60.16999816894531,60.310001373291016,59.63999938964844,60.237998962402344,0.0,6673.0498046875,6702.60009765625,6643.7998046875,6695.89990234375,184800.0,101.33999633789062,102.23999786376953,101.18000030517578,101.66999816894531,166326.0
2014-03-31,1294.300048828125,1298.800048828125,1282.4000244140625,1283.4000244140625,4121.0,59.882999420166016,60.09000015258789,59.63999938964844,59.84000015258789,0.0,6723.14990234375,6730.0498046875,6662.39990234375,6704.2001953125,220600.0,101.69000244140625,101.97000122070312,100.87999725341797,101.58000183105469,167570.0
2014-04-01,1285.0999755859375,1287.9000244140625,1277.300048828125,1279.5999755859375,884.0,60.007999420166016,60.04999923706055,59.65999984741211,59.9900016784668,0.0,6729.5,6732.25,6675.4501953125,6721.0498046875,177800.0,101.52999877929688,101.56999969482422,99.27999877929688,99.73999786376953,237564.0
2014-04-02,1280.199951171875,1294.0999755859375,1280.199951171875,1290.5,1099.0,60.007999420166016,60.007999420166016,59.59299850463867,59.779998779296875,0.0,6757.60009765625,6763.5,6723.60009765625,6752.5498046875,173300.0,99.63999938964844,99.83000183105469,98.86000061035156,99.62000274658203,231596.0
2014-04-03,1290.800048828125,1293.5,1282.699951171875,1284.4000244140625,775.0,59.89799880981445,60.41999816894531,59.65999984741211,59.89799880981445,0.0,6772.0498046875,6776.75,6696.89990234375,6736.10009765625,197500.0,99.29000091552734,100.48999786376953,99.06999969482422,100.29000091552734,195430.0
2014-04-04,1285.5,1306.0999755859375,1284.4000244140625,1303.199951171875,976.0,60.38999938964844,60.38999938964844,59.66999816894531,60.38999938964844,0.0,6741.85009765625,6741.85009765625,6685.14990234375,6694.35009765625,155100.0,100.37999725341797,101.62999725341797,100.27999877929688,101.13999938964844,193532.0
2014-04-07,1301.4000244140625,1304.0,1296.300048828125,1298.0,361.0,59.66999816894531,60.2400016784668,59.66999816894531,59.66999816894531,0.0,6694.25,6725.14990234375,6650.39990234375,6695.0498046875,133900.0,100.91000366210938,101.31999969482422,99.91999816894531,100.44000244140625,254884.0
2014-04-09,1309.5,1313.5999755859375,1301.0999755859375,1305.5,191.0,60.08300018310547,60.20000076293945,59.823001861572266,60.09000015258789,0.0,6722.0,6808.7001953125,6705.10009765625,6796.2001953125,169800.0,102.3499984741211,103.7699966430664,102.02999877929688,103.5999984741211,324660.0
2014-04-10,1311.800048828125,1323.800048828125,1311.199951171875,1320.0999755859375,127.0,60.13800048828125,60.34000015258789,59.959999084472656,59.959999084472656,0.0,6803.0498046875,6819.0498046875,6777.2998046875,6796.39990234375,191100.0,103.44000244140625,103.80999755859375,103.0999984741211,103.4000015258789,222169.0
2014-04-11,1319.0,1322.800048828125,1316.300048828125,1318.699951171875,76.0,60.06800079345703,60.380001068115234,60.060001373291016,60.29999923706055,0.0,6758.35009765625,6789.35009765625,6743.14990234375,6776.2998046875,140700.0,103.33999633789062,104.44000244140625,103.01000213623047,103.73999786376953,261915.0
2014-04-15,1322.699951171875,1322.699951171875,1291.5,1300.0,238.0,60.34000015258789,60.38999938964844,60.09000015258789,60.34000015258789,0.0,6792.7001953125,6813.39990234375,6711.75,6733.10009765625,123200.0,103.5999984741211,104.05000305175781,102.91000366210938,103.75,215848.0
2014-04-16,1302.699951171875,1303.5,1295.0,1303.0999755859375,177.0,60.22800064086914,60.41999816894531,60.13999938964844,60.29999923706055,0.0,6727.25,6748.64990234375,6665.14990234375,6675.2998046875,119800.0,103.76000213623047,104.98999786376953,103.12000274658203,103.76000213623047,279392.0
2014-04-17,1300.0999755859375,1303.0,1292.5,1293.4000244140625,124.0,60.36800003051758,60.49399948120117,60.20000076293945,60.25,0.0,6695.4501953125,6783.0498046875,6684.39990234375,6779.39990234375,131500.0,103.83999633789062,104.77999877929688,103.54000091552734,104.30000305175781,191342.0
2014-04-21,1290.0,1299.199951171875,1283.800048828125,1288.0,100.0,60.28799819946289,60.599998474121094,60.150001525878906,60.150001525878906,0.0,6789.25,6825.4501953125,6786.89990234375,6817.64990234375,111800.0,104.54000091552734,104.7699966430664,103.8499984741211,104.37000274658203,115095.0
2014-04-22,1289.199951171875,1291.5999755859375,1276.0,1280.5999755859375,100.0,60.47999954223633,60.880001068115234,60.28799819946289,60.47999954223633,0.0,6822.89990234375,6838.0,6806.25,6815.35009765625,114700.0,104.36000061035156,104.36000061035156,101.69000244140625,102.12999725341797,323723.0
2014-04-23,1284.300048828125,1287.699951171875,1282.4000244140625,1284.199951171875,176.0,60.880001068115234,61.18000030517578,60.757999420166016,60.757999420166016,0.0,6823.25,6861.60009765625,6820.75,6840.7998046875,183000.0,101.86000061035156,102.08000183105469,101.19999694824219,101.44000244140625,250645.0
2014-04-25,1293.800048828125,1304.5999755859375,1293.800048828125,1300.699951171875,274.0,61.10300064086914,61.16999816894531,60.5099983215332,61.119998931884766,0.0,6855.7998046875,6869.85009765625,6772.85009765625,6782.75,154300.0,101.93000030517578,102.05000305175781,100.4800033569336,100.5999984741211,221601.0
2014-04-28,1305.4000244140625,1305.4000244140625,1293.0,1298.9000244140625,388.0,60.63800048828125,60.72999954223633,60.38999938964844,60.63800048828125,0.0,6778.5498046875,6786.25,6750.2998046875,6761.25,118200.0,100.48999786376953,101.5199966430664,100.33000183105469,100.83999633789062,231590.0
2014-04-29,1295.5,1300.5,1289.0999755859375,1296.0,904.0,60.643001556396484,60.643001556396484,60.150001525878906,60.643001556396484,0.0,6769.0,6779.7001953125,6708.64990234375,6715.25,115500.0,100.88999938964844,102.19999694824219,100.70999908447266,101.27999877929688,218691.0
2014-04-30,1296.0,1296.5,1286.5999755859375,1295.5999755859375,181.0,60.417999267578125,60.417999267578125,60.150001525878906,60.417999267578125,0.0,6724.9501953125,6780.14990234375,6656.7998046875,6696.39990234375,161100.0,100.76000213623047,100.76000213623047,99.3499984741211,99.73999786376953,282979.0
2014-05-02,1276.699951171875,1302.699951171875,1276.699951171875,1302.5999755859375,90.0,60.26300048828125,60.290000915527344,59.900001525878906,60.13999938964844,0.0,6709.9501953125,6737.64990234375,6689.5,6694.7998046875,114300.0,99.16999816894531,100.13999938964844,99.16999816894531,99.76000213623047,213631.0
2014-05-05,1305.5999755859375,1314.199951171875,1305.5,1309.0,31.0,60.178001403808594,60.23400115966797,59.959999084472656,60.02000045776367,0.0,6681.64990234375,6741.0498046875,6680.4501953125,6699.35009765625,105000.0,99.95999908447266,100.44000244140625,98.91000366210938,99.4800033569336,190002.0
2014-05-06,1309.4000244140625,1309.4000244140625,1306.9000244140625,1308.300048828125,14.0,60.11000061035156,60.233001708984375,59.790000915527344,60.11000061035156,0.0,6719.25,6743.4501953125,6701.89990234375,6715.2998046875,88300.0,99.37999725341797,100.41999816894531,99.31999969482422,99.5,251208.0
2014-05-07,1310.300048828125,1312.0,1288.0,1288.5999755859375,21.0,59.97800064086914,60.13800048828125,59.84000015258789,59.97800064086914,0.0,6708.60009765625,6718.75,6642.89990234375,6652.5498046875,114100.0,99.83000183105469,100.98999786376953,99.77999877929688,100.7699966430664,291271.0
2014-05-08,1291.5,1291.5,1285.5,1287.4000244140625,65.0,60.018001556396484,60.073001861572266,59.81999969482422,59.88999938964844,0.0,6669.89990234375,6688.39990234375,6638.5498046875,6659.85009765625,101600.0,100.81999969482422,100.93000030517578,99.87000274658203,100.26000213623047,252605.0
2014-05-09,1287.300048828125,1287.300048828125,1287.300048828125,1287.300048828125,3.0,59.893001556396484,60.099998474121094,59.779998779296875,59.93000030517578,0.0,6654.14990234375,6871.35009765625,6652.14990234375,6858.7998046875,166400.0,100.2699966430664,101.18000030517578,99.70999908447266,99.98999786376953,271341.0
2014-05-12,1282.0999755859375,1295.9000244140625,1281.199951171875,1295.5999755859375,19.0,59.95800018310547,60.10300064086914,59.08000183105469,59.849998474121094,0.0,6863.39990234375,7020.0498046875,6862.89990234375,7014.25,157700.0,100.12000274658203,100.93000030517578,99.93000030517578,100.58999633789062,211648.0
2014-05-13,1295.5,1295.5,1292.0,1294.5999755859375,20.0,59.41999816894531,59.92300033569336,59.36000061035156,59.41999816894531,0.0,7080.0,7172.35009765625,7067.14990234375,7108.75,232200.0,100.62999725341797,102.05000305175781,100.36000061035156,101.69999694824219,253588.0
2014-05-14,1292.800048828125,1306.9000244140625,1292.800048828125,1305.699951171875,25.0,59.310001373291016,59.5099983215332,59.310001373291016,59.310001373291016,0.0,7112.0,7142.25,7080.89990234375,7108.75,177200.0,101.91000366210938,102.6500015258789,101.83000183105469,102.37000274658203,234477.0
2014-05-15,1302.5,1302.5,1292.800048828125,1293.5,27.0,59.47800064086914,59.59000015258789,59.108001708984375,59.400001525878906,0.0,7111.2998046875,7152.5498046875,7082.5498046875,7123.14990234375,186800.0,102.02999877929688,102.26000213623047,101.2699966430664,101.5,276060.0
2014-05-16,1293.300048828125,1293.300048828125,1293.300048828125,1293.300048828125,8.0,59.33000183105469,59.35300064086914,58.52000045776367,59.33000183105469,0.0,7270.2001953125,7563.5,7130.64990234375,7203.0,393200.0,101.55999755859375,102.2300033569336,101.38999938964844,102.0199966430664,147896.0
2014-05-19,1293.699951171875,1293.699951171875,1293.699951171875,1293.699951171875,44.0,58.577999114990234,58.5880012512207,58.33000183105469,58.560001373291016,0.0,7276.85009765625,7291.10009765625,7193.5498046875,7263.5498046875,316200.0,102.12999725341797,103.08999633789062,101.97000122070312,102.61000061035156,121114.0
2014-05-20,1290.699951171875,1294.5,1290.0999755859375,1294.5,8.0,58.36800003051758,58.79999923706055,58.36800003051758,58.36800003051758,0.0,7309.9501953125,7353.64990234375,7247.7001953125,7275.5,255300.0,102.5999984741211,102.86000061035156,102.0999984741211,102.44000244140625,249769.0
2014-05-21,1287.4000244140625,1288.0,1287.4000244140625,1288.0,2.0,58.58300018310547,58.85300064086914,58.5099983215332,58.58300018310547,0.0,7274.85009765625,7287.14990234375,7206.7001953125,7252.89990234375,203100.0,102.95999908447266,104.29000091552734,102.77999877929688,104.06999969482422,272127.0
2014-05-22,1294.199951171875,1295.0,1294.199951171875,1294.9000244140625,4.0,58.6879997253418,58.6879997253418,58.16999816894531,58.6879997253418,0.0,7289.9501953125,7319.5498046875,7258.14990234375,7276.39990234375,240900.0,103.8499984741211,104.22000122070312,103.55000305175781,103.73999786376953,159181.0
